drug_id,name,units
609,Gabapentin (400mg tablet),tab(s)
610,Norethisterone (5mg tablet),tab(s)
611,Norfloxacin (400mg tablet),tab(s)
612,Pericyazine (4mg tablet),tab(s)
613,Premarin,
614,Quinine Sulphate (300mg tablet),tab(s)
615,Ranitidine (150mg tablet),tab(s)
616,Sandimum Optoral,
617,Sulphadoxine (500mg tablet),tab(s)
618,Synarp Forte,
619,Thioridazine (25mg tablet),tab(s)
620,Thioridazine (50mg tablet),tab(s)
621,Thioridazine Hydrochloride (100mg tablet),tab(s)
622,Tranexamic Acid (tablet),
623,Trifluoperazine (5mg tablet),tab(s)
624,Warfarin Sodium (1mg tablet),tab(s)
625,Actinomycin D(Injection),
626,Calcium Gluconate 10% (10ml),ml
627,Zuclopentioxol Acetate (50mg/ml),mg/ml
628,Zuclopentioxol Acetate (50mg tablet),ml
629,Cyclophosphamide (200mg PRF),tab(s)
630,Disodium Parmidronate (15mg),tab(s)
631,Dopamine (40mg/ml),mg/ml
632,Dopamine (40ml),ml
633,Dopamine (5ml ampoule),
634,Ephedrine Sulphate (30mg/ml),mg/ml
635,Ephedrine Sulphate (30ml),ml
636,Ephedrine Sulphate (1ml),ml
637,Ergometrine Maleate (500mcg/ml),mcg/ml
638,Ergometrine Maleate (1ml),ml
639,Gelatin (500ml pack iv infusion),ml
640,Haloperidol (2ml),ml
641,Haloperidol Decanoate Oily (50mg/ml),mg/ml
642,Haloperidol Decanoate Oily (1ml ampoule),ml
643,Mannitol 20% (250ml),ml
644,Metoclopramide hydrochloride (2ml),ml
645,Phenobarbitone sodium (1ml),ml
646,Procyclide Hydrochloride (5mg/ml),mg/ml
647,Procyclide Hydrochloride (2ml),ml
648,Sodium Bicarbonate 4% (50ml),ml
649,Sodium Bicarbonate 0.9% (1000ml),ml
650,Sodium Lactate Compound (1000ml),ml
651,Vecuronium Bromide (10mg),tab(s)
652,Venofor (20mg/ml),mg/ml
653,Metformin (500 mg tablet),tab(s)
654,Triomune junior (d4T/3TC/NVP 12/60/100mg tablet),tab(s)
655,TDF/d4T (Tenofavir and Stavudine 300/300mg tablet,tab(s)
656,DDI/ABC/LPV/r,tab(s)
657,AZT/3TC/TDF/LPV/r,tab(s)
658,NVP (Nevirapine syrup 1mL/dose in 25mL bottle),ml
659,Paracetamol (250mg),tab(s)
660,Paracetamol powder,teaspoom
661,Silver nitrate stick,
662,Halothane (Inhalation),
663,"Ether, anaesthetic (Inhalation)",
664,Nitrous oxide (medical gas),
665,"Lignocaine Hcl + Adrenaline(2% + 1/80,0000)",
666,Lignocaine Hydrochloride + Adrenaline (2.2mL),mL
667,Mefenamic acid (capsule),
668,Mefenamic acid (capsule 250mg),tab(s)
669,Naloxone Hcl (injection 20mg),mg/ml
670,Naloxone Hcl (injection 2ml amp),
671,Ipecacuanha (emetic mixture),
672,Acetylcysteine (injection 200mg),mg/ml
673,Acetylcysteine (injection 10ml amp),ml
674,Activated charcoal (powder),
675,Desferrioxamine (injection 500mg vial),mg
676,Pralidoxime mesylate (injection 200mg),mg/ml
677,Pralidoxime mesylate (injection 5 ml amp),ml
678,Ethosuximide (capsule 250mg),
679,Cephalexin (capsule 250mg),capsule
680,Procaine penicillin ( 4.8 MU vial injection),
681,Sodium fusidate (250mg tablet),tab(s)
682,Chlorambucil (2mg tablet),
683,Melphalan (2mg tablet),tab(s)
684,Iron sorbitol ( 5% injection),mg/ml
685,Iron sorbitol ( 2ml amp injection),ml
686,Hydroxocobalamin (1mg injection),mg/ml
687,Hydroxocobalamin (1ml amp injection),injection
688,Protamine sulphate (10mg injection),mg/ml
689,Protamine sulphate (5ml amp injection),injection
690,Reserpine (250mg tablet),tab(s)
691,Prazosin (1mg tablet),tab(s)
692,Methoxamine HCI (20mg injection),mg/ml
693,Methoxamine HCI (1ml amp injection),ml
694,Sodium thiosulphate (10% lotion),application
695,Sodium thiosulphate (500ml lotion),ml
696,Brilliant green (0.1% paint),application
697,Brilliant green (500ml paint),application
698,Podophyllum resin (15% paint/alcoholic),application
699,Podophyllum resin (20ml paint/alcoholic),application
700,Coal tar (500g crude coal tar),g
701,Dithranol 0.5% in zinc + Salicylic acid paste (500,g
702,Lindane (1% cream/lotion),application
703,Emulsifying ointmentc (500g ointment),g
704,Barium sulphate (98% oral powder),
705,Barium sulphate (340g pack),g
706,Barium sulphate (70% oesophageal cream),
707,Barium sulphate (800g tube oesophageal cream),g
708,sodium diatrizoate+meglumine diatrizoate (10%+66%),
709,sodium diatrizoate + meglumine diatrizoate (20ml a,ml
710,Lopanoic acid (500mg tablet),tab(s)
711,Lopamidol (6.12 g/10 ml amp injection),
712,Meglumine iothalamate (60% injection),
713,Meglumine iothalamate (50ml bottle injection),ml
714,Meglumine iothalamate (17% iv infusion),
715,Meglumine iothalamate (100ml vial i/v infusion),iv
716,Propyliodone (50% susp),
717,Propyliodone (20ml vial susp),ml
718,Sodium iothalamate (70% injection ),
719,Sodium iothalamate (20 mL amp injection),ml
720,ReSoMal (powder for 1 littre),Litre
721,Fludrocortisone acetate (100mg tablet),tab(s)
722,Norgestrel + ethinyl estradiol (0.3mg+0.03mg) tab,tab(s)
723,Norgestrel (0.57mg tablet),tab(s)
724,Levonorgestrel (75mg surgical implant ),tab(s)
725,Levonorgestrel (750mg tablet),tab(s)
726,Clomiphene citrate (50mg tablet),tab(s)
727,Thyroxine sodium (100mg tablet),tab(s)
728,Tuberculin purified ( 1 mL amp/vial injection),ml
729,Anti D Immunoglobulin (250 mg injection),mg/ml
730,Anti D Immunoglobulin (1 ml amp injection),ml
731,"Antirabies serum (1,000 IU/5 mL vial injection)",ml
732,"Diphtheria antitoxin (20,000 IU/vial injection)",ml
733,"Gas-gangrene antitoxin (25,000 IU/vial injection)",ml
734,Poliomyelitis vaccine (20-dose dispenser oral),
735,Suxamethonum chloride (50mg injecftion),mg/ml
736,Suxamethonum chloride (2ml amp injection),ml
737,Edrophonium chloride (10mg injection),mg/ml
738,Edrophonium chloride (1ml amp injection),ml
739,Alcuronium chloride (5mg injection),mg/ml
740,Alcuronium chloride (2ml amp injection),ml
741,Neostigmine (1ml injection),ml
742,Idoxuridine (0.1% eye drops),ml
743,Idoxuridine (5ml eye drops),ml
744,Amethocaine HCI (1% eye drops),ml
745,Amethocaine HCI (10ml eye drops),ml
746,Pilocarpine HCI (1% eye drops),ml
747,Pilocarpine HCI (10ml eye drops),ml
748,Timolol maleate (0.25% eye drops),ml
749,Timolol maleate (5ml eye drops),ml
750,Cyclopentolate HCI (0.5% eye drops),ml
751,Cyclopentolate HCI (5ml eye drops),ml
752,Tropicamide (0.5% eye drops),ml
753,Tropicamide (5ml eye drops),ml
754,Dinoprostone (200mg vag),mg/ml
755,Dinoprostone (2.5ml vag),mg
756,Dinoprostone (3mg tablet),tab(s)
757,"Dianeal + dextrose (1.5%, 1 litre bottle solution)",ml
758,Dianeal + dextrose (1 litre bottle),Litre
759,"Dianeal + dextrose(4.25%, 1 litre bottle solution)",Litre
760,Chlorpromazine HCI(25mg injection),ml
761,Chlorpromazine HCI (25mg tablet),tab(s)
762,Promazine (25mg tablet),tab(s)
763,Adrenaline (1 ml injection),ml
764,Beclomethasone (200-dose unit inhalation),
765,Sodium cromoglycate (20mg spincap),
766,Thiamine (100mg injection),mg
767,"Calciferol (10,000 IU tablet)",tab(s)
768,Acetic acid (2% ear drops),ml
769,Colchicine (500mg tablet),tab(s)
770,Lactulose (3.1mg/5ml solution),ml
771,INH or H (Isoniazid 300mg tablet),tab(s)
772,ATV/r (Atazanavir 300mg/Ritonavir 100mg),tab(s)
773,TDF/3TC + ALT/r,tab(s)
774,AZT/3TC + ALT/r,tab(s)
775,Bendrofluazide (2.5mg tablet),tab(s)
776,Carvedilol (12.5mg tablet),tab(s)
777,Carvedilol (25mg tablet),tab(s)
778,bisoprolol (25mg tablets),tab(s)
779,bisoprolol (5mg tablets),tab(s)
780,bisoprolol (10mg tablets),tab(s)
781,metorpolol (15mg tablet),tab(s)
782,Enalapril (5mg tablet),tab(s)
783,Enalapril (10mg tablet),tab(s)
784,Ramipril (2.5mg tablet),tab(s)
785,Ramipril (5mg tablet),tab(s)
786,Ramipril (10mg tablet),tab(s)
787,Valsartan (20mg tablet),tab(s)
788,Valsartan (40mg tablet),tab(s)
789,Telmasartan (20mg tablet),tab(s)
790,Telmasartan (40mg tablet),tab(s)
791,NFV(Nelfinavir),tab(s)
792,ATV/(Atazanavir),tab(s)
793,atypical mycobacteriosis treatment,tab(s)
794,RAL (Raltegravir 400mg),tab(s)
795,d4T/3TC/EFV (Stavudine Lamvudine Efavirenz),tab(s)
796,insecticide treated net,each
797,Lamivudine 300,tab(s)
798,Ipratropium Bromide inhaler,
799,Ipratropium Bromide inhaler + spacer,
800,leukotriene Inhibitors,
801,Paracetamol (500mg),tab(s)
802,Paracetamol (125mg),tab(s)
803,TMP/SMX (Cotrimoxazole 120mg tablet),tab(s)
804,TMP/SMX (Cotrimoxazole 240mg tablet),tab(s)
805,INH or H (Isoniazid 150mg tablet),tab(s)
806,INH or H (Isoniazid 200mg tablet),tab(s)
807,INH or H (Isoniazid 250mg tablet),tab(s)
808,NVP (Nevirapine 50 mg tablet),tab(s)
809,ABC/3TC (Abacavir and Lamivudine 600/300mg tablet),tab(s)
810,Z (Pyrazinamide 400mg tablet),tab(s)
811,NVP (Nevirapine syrup 1mL/dose in 100mL bottle),ml
812,ABC600/3TC300 + LPV/R 200/50,tabs
813,TDF300/3TC300 + LPV/r200/50,tabs
814,AZT60/3TC30 + LPV/R200/50,tabs
815,DVR600 +R100 + EFV100 + RAL400,tabs
816,Darunavir 600mg,tabs
817,Ritonavir 100mg,tabs
818,Etravirine 100mg,tabs
819,LPV/r pellets,caps
820,Dolutegravir (10mg tablet),tab(s)
821,Dolutegravir (25mg tablet),tab(s)
822,Dolutegravir (50mg tablet),tab(s)
823,TDF300/3TC300/DTG50,tab(s)
824,AZT300/3TC300,tab(s)
825,Rifabutin Isoniazid Pyrazinamide Ethambutol,tab(s)
826,RHZ (R75/H50/Z150),mg
827,RH (R75/H50),mg
828,RHZE (R150/H75/Z400/E275),mg
829,Isoniazid (150mg),mg
830,Isoniazid (200mg),mg
831,Isoniazid (300mg),mg
832,Rifampicin (300mg),mg
833,Rifampicin (450mg),mg
834,Rifampicin (600mg),mg
835,Pyrazinamide (800mg),mg
836,Pyrazinamide (1000mg),mg
837,Pyrazinamide (1200mg),mg
838,Pyrazinamide (1600mg),mg
839,Pyrazinamide (2000mg),mg
840,Ethambutol (600mg),mg
841,Ethambutol (800mg),mg
842,Ethambutol (1000mg),mg
843,Ethambutol (1200mg),mg
844,Rifabutin (300mg),mg
845,Ethionamide (500mg),mg
846,Ethionamide (750mg),mg
847,Ethionamide (1000mg),mg
848,Prothionamide (500mg),mg
849,Prothionamide (750mg),mg
850,Prothionamide (1000mg),mg
851,Cycloserine (500mg),mg
852,Cycloserine (750mg),mg
853,P-aminosalicylic acid (8g),g
854,P-aminosalicylic acid (8-12g),g
855,Clofazimine (200mg),mg
856,Clofazimine (300mg),mg
857,Clofazimine (100mg),mg
858,Streptomycin (500mg),mg
859,Streptomycin (600mg),mg
860,Streptomycin (700mg),mg
861,Streptomycin (800mg),mg
862,Streptomycin (900mg),mg
863,Streptomycin (1000mg),mg
864,Kanamycin (500mg),mg
865,Kanamycin (625mg),mg
866,Kanamycin (750mg),mg
867,Kanamycin (875mg),mg
868,Kanamycin (1000mg),mg
869,Amikacin (500mg),mg
870,Amikacin (625mg),mg
871,Amikacin (750mg),mg
872,Amikacin (875mg),mg
873,Amikacin (1000mg),mg
874,Capreomycin (500mg),mg
875,Capreomycin (600mg),mg
876,Capreomycin (750mg),mg
877,Capreomycin (800mg),mg
878,Capreomycin (1000mg),mg
879,Pyridoxine (150mg),mg
880,Gentian violet (Tropical),Solution
881,RAL (Raltegravir 25mg),tab(s)
882,ABC/3TC (Abacavir and Lamivudine 120/60mg tablet),tab(s)
883,LPV/r Granules,granule(s)
884,Unknown ARV,
885,Levofloxacillin (1000mg),mg
886,Badaquiline (400mg),mg
887,Delamanid (100mg),mg
888,Delamanid (200mg),mg
889,High-dose isoniazid,mg
890,Imipenem-cilastatin,
891,Meropenem4,
892,Badaquiline (200mg),mg
893,Linezolid (600mg),mg
894,Rifapentine (150mg),tabs
895,Levofloxacin (750mg),mg
896,Dexamethasone eye/ear drops 0.1% (5ml) ,ml
897,"Tetracycline eye ointment 1%, (3.5g) ",g
898,Promethazine (12.5mg) ,mg
899,Azithromycin Capsules (500mg) ,mg
900,Azithromycin Tablet (500mg) ,mg
901,Azithromycin dihydrate (200mg) base/5ml suspension,mg
902,Acyclovir Cream 5% ,
903,Dressings,
904,Zinc sulphate (20mg tablet) ,mg
905,Microgynon tab (0.18 mg) ,mg
906,Catheter Condom ,
907,Catheter disposable female FG 14 ,
908,Catheter disposable female FG 16 ,
909,Catheter Foleys + urine bag (2000ml) 10g ,
910,Catheter Foleys + urine bag (2000ml) 12g ,
911,Catheter Foleys + urine bag (2000ml) 14g ,
912,Catheter Foleys + urine bag (2000ml) 16g ,
913,Catheter Foleys + urine bag (2000ml) 18g ,
914,"Catheter Foleys retention 10-20cc FG 18, 2 way ",
915,Catheter Foleys retention 10-20cc FG 20 2 way ,
916,Catheter Foleys retention 10cc FG 8 ,
917,Catheter Foleys retention 10cc FG 10 ,
918,Catheter Foleys retention 10cc FG 12 ,
919,Catheter Foleys retention 10cc FG 14 ,
920,Catheter Foleys retention 10cc FG 16 ,
921,Catheter Foleys retention 10cc FG 18 ,
922,Catheter Foleys retention 10cc FG 6 ,
923,"Catheter Foleys retention 20-30cc FG 20, 3 way ",
924,"Catheter Foleys retention 20-30cc FG 22, 3 way ",
925,"Catheter Foleys retention 30 - 50cc FG 22, 3way ",
926,"Catheter Foley's retention 20-30cc FG 24, 3 way ",
927,"Catheter Foleys retention 20-30cc FG 28, 3 way ",
928,Catheter Foleys retention 20-30cc FG 30 3 way ,
929,Catheter Foleys retention 30cc FG 14 ,
930,Catheter Foleys retention 30cc FG 16 ,
931,Catheter Foleys retention 30cc FG 18 ,
932,Catheter Foleys retention 30cc FG 20 ,
933,Catheter Foleys retention 30cc FG 22 ,
934,Catheter Foleys retention 30cc FG 24 ,
935,Catheter Foleys retention 5-10cc FG 16 2 way ,
936,Catheter Foleys retention 5cc FG 16 ,
937,Catheter Foleys retention 5cc FG 18 ,
938,Catheter Foleys retention 5cc FG 20 ,
939,Catheter Foleys retention 5cc FG 8 ,
940,Catheter Foleys suction 53cm FG 14 ,
941,Catheter Foleys suction 53cm FG 18 ,
942,Introducer for catheter 5.5 ,
943,Forceps nickel suture extracting ,
944,"Catgut chromic suture sterile 0, round bodied ? circle 40mm needle. ",
945,"Catgut chromic suture sterile 1,round bodied ? circle 50mm needle ",
946,"Catgut chromic suture sterile 2, round bodied ? circle 50mm needle ",
947,"Catgut chromic suture sterile 2/0, round bodied ? circle 35mm, needle ",
948,"Catgut chromic suture sterile 3/0, round bodied ? circle 25mm, needle ",
949,"Catgut chromic suture sterile 4/0, round bodied ? circle 20mm needle ",
950,"Polyamide monofilament suture sterile 0, on 40mm round bodied 3/8 circle needle ",
951,"Polyamide monofilament suture sterile 0, on 40mm3/8 circle reverse cutting needle ",
952,"Polyamide monofilament suture sterile 1, on 40mm 3/8 circle reverse cutting needle ",
953,"Polyamide monofilament suture sterile 1, on 40mm round bodied 3/8 circle needle ",
954,"Polyamide monofilament suture sterile 2, Cutting Needle ",
955,Polyamide monofilament suture 0 taper point 1/2 circle ,
956,Polyamide monofilament suture sterile 10/0 on 6mm single armed spatulated needle ,
957,Polyamide monofilament suture sterile 10/0 on cutting needle ,
958,Polyamide monofilament suture sterile 10/0 Reverse cutting n ,
959,"Polyamide monofilament suture sterile 10/0, Spatulated 6mm Needle, Double Armed (12 pcs) ",
960,Polyamide monofilament suture sterile 2 (gauge 3.0) on 31mm 3/8 circle round bodied needle ,
961,Polyamide monofilament suture sterile 2 (gauge 3/0) on 19mm 3/8 circle reverse cutting needle ,
962,"Polyamide monofilament suture sterile 2, on 40mm 3/8 circle reverse cutting needle ",
963,"Polyamide monofilament suture sterile 2, on 40mm 3/8 cutting needle ",
964,Polyamide monofilament suture sterile 2/0 on 40mm 3/8 circle cutting needle ,
965,"Polyamide monofilament suture sterile 2/0, on 40mm 3/8 circle reverse cutting needle ",
966,"Polyamide monofilament suture sterile 2/0, on 40mm Reverse cutting ",
967,"Polyamide monofilament suture sterile 2/0, on 40mm round bodied 3/8 circle needle ",
968,"Polyamide monofilament suture sterile 2/0, on 40mm round bodied needle ",
969,Polyamide monofilament suture sterile 3 (gauge 2/0) on 40mm curved 3/8 cutting needle ,
970,Polyamide monofilament suture sterile 3/0 on cutting needle ,
971,Polyamide monofilament suture sterile 3/0 on 26mm 3/8 circle convetional cutting needle ,
972,"Polyamide monofilament suture sterile 3/0, on 40mm round bodied 3/8 circle needle ",
973,"Polyamide monofilament suture sterile 3/0, on 40mm3/8 circle reverse cutting needle ",
974,Polyamide monofilament suture sterile 4/0 on 40mm round bodied 3/8 circle needle ,
975,"Polyamide monofilament suture sterile 4/0, on 40mm round bodied 3/8 circle needle ",
976,"Polyamide monofilament suture sterile 5/0, on 40mm round bodied 3/8 circle needle ",
977,Polyamide monofilament suture sterile 9/0 Spatulated 6mm Ne ,
978,Polyamide monofilament suture sterile CEC 2 (gauge 3/0) on 40mm 3/8 circle cutting needle ,
979,Polydioxanone monofilament (PDS II) suture sterile 0 on 30m ,
980,"Polydioxanone monofilament (PDS II) suture sterile 1, on 30mm round bodied 1/2 circle needle ",
981,"Polydioxanone monofilament (PDS II) suture sterile 2, on 35mm round bodied 1/2 circle needle ",
982,"Polydioxanone monofilament (PDS II) suture sterile 2/0, on 35mm round bodied 1/2 circle needle ",
983,"Polydioxanone monofilament (PDS II) suture sterile 3/0, on 20mm round bodied 1/2 circle needle ",
984,"Polydioxanone monofilament (PDS II) suture sterile 3/0, on 35mm round bodied 1/2 circle needle ",
985,Polydioxanone monofilament (PDS II) suture sterile 4/0 on 2 ,
986,"Polyglactin 910 braided synthetic surgical suture sterile 0 on round bodied needle, 1/2 cycle, 36-40mm, tapercut/blunt point ",
987,Braided synthetic sterile polyglactin 910 surg suture 1 tp ,
988,"Polyglactin 910 braided synthetic absorbable surgical suture sterile, 3/0, 75cm on 31mm ? circle round bodied Gauge ",
989,"Polyglactin 910 braided synthetic absorbable surgical suture sterile (4/0) gauge 1.5, 75cm on 16mm curved (3/8 circle) cutting needle ",
990,"Polyglactin 910 braided synthetic absorbable surgical suture sterile, 3/0, 75cm on 16mm (3/8 circle) on cut needle ",
991,Polyglactin 910 braided synthetic absorbable suture sterile ,
992,"Braided synthetic sterile polyglactin 910 surgi suture 0, tc ",
993,"Polyglactin 910 braided synthetic absorbable suture sterile surgical ligatures 2/ 0, 150cm ",
994,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile coated 1 on rev cut needle, 75cm on 35mm 1/2c ",
995,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 1 ,
996,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 6/0 ophthalmic needle spatulated 20mm Single armed ,
997,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 8 ,
998,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 1 on round bodied needle, 1/2 cycle, 50mm ",
999,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 2 on round bodied needle, 1/2 cycle, 50mm ",
1000,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 2/ 0, 75cm on 40mm ? circle round bodied needle ",
1001,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 3/0 round bodied needle, 1/2 circle 20mm ",
1002,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 4/0 round bodied needle ,
1003,Polyglycolic Acid 2/0 Suture 24mm 3/8 Circle Reverse Cutting ,
1004,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 4/ ,
1005,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 4 ,
1006,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 5/0 Spatulated 6mm Needle, single Armed ",
1007,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 8/0 Spatulated 6mm Needle, Single Armed ",
1008,"Polyglactin 910 nthetic absorbable sterile surgical suture 3/0 on round bodied needle 30mm, 90cm ",
1009,Shirodka/Macdonalds suture material/tape ,
1010,Silk non absorbable suture sterile 0 1/2 circle cutting nee ,
1011,Silk black braided non absorbable suture sterile 2 on cutting needle ,
1012,Silk black braided non absorbable suture sterile 2 on round bodied needle ,
1013,Silk black braided non absorbable suture sterile 3/0 on 30mm 1/2 circle cutting needle ,
1014,Silk black braided non absorbable suture sterile 4/0 on 25mm 1/2 circle cutting needle ,
1015,Needle suture intestinal size 4 ,
1016,Needle Suture Intesfying Curved Size 5 ,
1017,Needle Suture Intesfying Curved Size 6 ,
1018,Needle suture Size 1 ,
1019,Ciprofloxacin syrup (250mg/5ml) ,ml
1020,"Bandage, plaster of paris 10cm X 2.7m long , when stretched ",
1021,"Bandage, plaster of paris 15cm X 2.7m long , when stretched ",
1022,"Bandage, plaster of paris 5cm X 2.7m long, when stretched ",
1023,"Bandage, plaster of paris 7.5cm X 2.7m long, when stretched ",
1024,Plaster of Paris (POP) 10 cm x 2.7cm slab ,
1025,Plaster of Paris (POP) 12.5cm x 7.5cm slab ,
1026,Plaster of Paris (POP) 7.5cm x 7.5cm slab ,
1027,"Plaster, elastic adhesive 10cm x 5m long, when stretched ",
1028,"Plaster, elastic adhesive 5cm x 5m long, when stretched ",
1029,"Plaster, elastic adhesive 7.5cm x 5m long, when stretched ",
1030,"Plaster, extension 10cm long, when stretched ",
1031,"Plaster, extension 7.5cm x 5m long, when stretched ",
1032,"Plaster, zinc oxide 10cm x 5m long, when stretched ",
1033,"Plaster, zinc oxide 5cm x 5m long, when stretched ",
1034,"Plaster, zinc oxide 7.5cm x 5m long, when stretched ",
1035,Gabapentin (300mg) ,mg
1036,Vitamin C 100mg (Ascorbic acid) ,mg
1037,Tripride 2 ,
1038,BG Glutamin (Vitamin B1+B6+B12) (tablets 273mg) ,mg
1039,Ursodeoxycholic acid (300mg tablet) ,tab
1040,Clozapine (25mg tablet) ,tab
1041,Atorvastatin (20mg) ,mg
1042,HCTZ 25mg ,mg
1043,Amlodipine 5mg,mg
1044,Digoxin (0.25mcg),mcg
1045,EFV (Efavirenz 400mg tablet),tab(s)
1046,Darunavir 150mg,tabs
1047,Ritonavir 50mg,tabs
1048,INH 300 / RFP 300 (3HP),tabs
1049,TDF/3TC/EFV (300/300/400mg tablet),tab(s)
1050,Artesunate injenction,ml
1051,Asaq 25mg/67.5mg (3 tablets),
1052,ASAQ 50mg/135mg (3 tablets),tab(s)
1053,ASAQ 100mg/270mg (3 tablets),tab(s)
1054,ASAQ 100mg/270mg (6 tablets),tab(s)
1055,Cotrim (120mg),tab(s)
1056,Zinc tablet (100mg),tab(s)
1057,Zinc tablet (50mg),tab(s)
1058,Zinc tablet (30mg),tab(s)
1059,Zinc tablet (15mg),tab(s)
1060,Artovastatin (20mg) ,tab(s)
1061,Prednisolone (20mg),tab(s)
1062,Beclomethasone 2 puffs bd,puff(s)
1063,Beclomethasone 1 puff bd,puff(s)
1064,Atenolol (50mg),tab(s)
1065,Spironolactone (25mg),tab(s)
1066,Amlodipine (20mg),tab(s)
1067,Amlodipine (5mg),tab(s)
1068,Amlodipine (2.5mg),tab(s)
1069,Enalapril (20mg),tab(s)
1070,Enalapril (10mg),tab(s)
1071,Enalapril (5mg),tab(s)
1072,Enalapril (2.5mg),tab(s)
1073,Hctz (100mg),tab(s)
1074,Hctz (50mg),tab(s)
1075,Hctz (25mg),tab(s)
1076,Hctz (12.5mg),tab(s)
1077,Lumefantrine + Arthemether 1 x 6,tab(s)
1078,Cenfixine 400mg,tab(s)
1079,Sulphadoxine and Pyrimenthane (525mg tablet),tabs(s)
1080,Cetirizine (10mg),mg
1081,Whitfield (20g),g
1082,Cophydrex (67.25mg),mg
1083,Diclofenac Cream (50g),g
1084,Diclofenac Cream (100g),g
1085,Anti Hemorrhoids (8.7%),%
1086,Cold tabs (537mg),mg
1087,Liquid Paraffin (100ml),ml
1088,Liquid Paraffin (400ml),ml
1089,Cotrimoxazole (240mg),mg
1090,Diclofenac Cream (20g),g
1091,TDF/FTC (300/200mg tablet),tab(s)
1092,Microgynon,tab(s)
1093,Cipro 250 tablet,tab(s)
1094,Cotrimazole 120 tablet,tab(s)
1095,Fluconazole cream,tab(s)
1096,Zinc tablet (10mg),mg
1097,Zinc tablet (20mg),mg
1098,Zinc Sulphate (10mg),mg
1099,Zinc Sulphate (20mg),mg
1100,Celecoxibs (200mg),mg
1101,Cotrimoxazole (120mg),mg
1102,Cefixime (400mg),mg
1103,Darunavir (400mg),
1104,Warfarin (2.5mg),mg
1105,Warfarin (5mg),mg
1106,Ciprofloxacin (750mg),mg
1107,Acetazolamide (500mg),mg
1108,Enoxapiline (10mg),mg
1109,Rabetalo (10mg),mg
1110,kepra (100mg),mg
1111,Losartan (5mg),mg
1112,Hepanne (5mg),mg
1113,Pyridoxine /B6 Psych (25mg),mg
1114,BCG,
1115,OPV0,
1116,OPV1,
1117,OPV2,
1118,OPV3,
1119,Pentavalent 1,
1120,Pentavalent 2,
1121,Pentavalent 3,
1122,PCV1,
1123,PCV2,
1124,PCV3,
1125,Rota 1,
1126,Rota 2,
1127,MV1,
1128,MV2,
1129,MV3,
1130,MV4,
1131,Vitamin A,
1132,IPV,
1133,MR1,
1134,MR2,
1135,TCV,
1136,HPV1,
1137,HPV2,
1138,Pfizer,
1139,AstraZeneca,
1140,Johnson & Johnson,
1141,TD,
1142,Norvasc (5mg tab),
1143,Tenormin (50mg tab),
1144,Tenormin (100mg tab),
1145,Bendrofluazide (5mg tab),
1146,bisoprolol (5mg tab),
1147,Capoten (12.5 mg tab),
1148,Eucardic (12.5mg tab),
1149,Vasotec (2.5 mg tab),
1150,Hydralazine tablets (HCI 20 mg amp inj),
1151,Hydralazine tablets (HCI 25 mg tab),
1152,Hctz (25mg tab),
1153,Indapamide (2.5 mg tab),
1154,"Labetalol (5mg/ml, ampoule inj)",
1155,"Lisinopril (10mg tab, )",
1156,"Losartan (25mg tab, )",
1157,Aldomet (250 mg tab),
1158,Metoprolol (50mg tab),
1159,Nebivolol (5mg tab),
1160,Procardia (10 mg cap),
1161,"Procardia (slow-release, 20mg tab)",
1162,Nimodipine (30mg tab),
1163,"Nimodipine (0.2mg/ml, amp inj)",
1164,Telmisartan (40mg tab),
1165,Telmisartan (80mg tab),
1166,Prazosin (1mg tab),
1167,Propanolol (HCI 40mg tab),
1168,Verapamil (40mg tab),
1169,Sodium nitroprusside (25mg/ml inj),
1170,ABC/3TC/DTG (Abacavir Lamivudine Dolutegravir 60/30/5mg tablet),tab(s)
1171,Benzyl benzoate (12.5%),
1172,Benzyl benzoate (6.25%),
1173,Metronidazole 100mg,
1174,Amoxicillin (62.5mg),
1175,Salicylic Acid,
1176,Miconazole 125mg,
1177,Acyclovir 100mg,
1178,Albendazole 100mg,
1179,Magnesium Trisilicate 125mg,
1180,Chlorphenamine 1mg,
1181,Chlorohexidine,
1182,GV-Paint,
1183,Mercaptopurine,
1184,Acetazolamide,
1185,Acyclovir,
1186,Allopurinol,
1187,Aminophylline,
1188,Amiodarone,
1189,Amitriptyline,
1190,Amlodipine,
1191,Amoxycillin,
1192,Amoxycillin-clavulanic acid,
1193,"Artesunate 50mg+amodiaquine 153mg(base) (12+12s), tablet",
1194,"Artesunate 50mg+amodiaquine 153mg(base) (3+3s), tablet",
1195,"Artesunate 50mg+amodiaquine 153mg(base) (6+6s), tablet",
1196,Aspirin,
